日期,开盘,最高,最低,收盘,成交量,持仓量,合约
2018-07-10,3447.4,3453.6,3408.8,3445.8,21727,0.0,IF1809
2018-07-11,3370.0,3402.2,3344.0,3379.4,26299,0.0,IF1809
2018-07-12,3389.0,3498.0,3389.0,3475.2,25348,0.0,IF1809
2018-07-13,3487.8,3488.8,3465.4,3476.6,18395,0.0,IF1809
2018-07-16,3485.0,3508.0,3444.2,3459.0,20444,0.0,IF1809
2018-07-17,3463.0,3466.8,3405.6,3442.0,22548,0.0,IF1809
2018-07-18,3458.6,3482.4,3421.6,3424.0,20621,0.0,IF1809
2018-07-19,3446.6,3472.4,3417.0,3431.8,15945,0.0,IF1809
2018-07-20,3425.0,3479.4,3406.0,3473.4,7215,0.0,IF1809
2018-07-23,3464.4,3520.0,3458.2,3509.2,23532,0.0,IF1809
2018-07-24,3520.2,3594.8,3520.0,3574.2,23181,0.0,IF1809
2018-07-25,3587.0,3587.4,3557.8,3568.2,17607,0.0,IF1809
2018-07-26,3578.0,3582.8,3520.4,3525.0,20921,0.0,IF1809
2018-07-27,3533.0,3541.8,3505.0,3520.0,20261,0.0,IF1809
2018-07-30,3521.0,3548.6,3486.8,3503.2,22837,0.0,IF1809
2018-07-31,3501.6,3532.6,3490.8,3512.6,20842,0.0,IF1809
2018-08-01,3533.0,3552.0,3415.8,3423.2,27936,0.0,IF1809
2018-08-02,3415.0,3423.0,3297.6,3345.0,27927,0.0,IF1809
2018-08-03,3350.0,3359.2,3283.6,3283.6,23353,0.0,IF1809
2018-08-06,3292.2,3329.0,3240.0,3259.8,25333,0.0,IF1809
2018-08-07,3284.6,3364.0,3259.6,3358.8,27321,0.0,IF1809
2018-08-08,3354.8,3354.8,3285.8,3304.8,23380,0.0,IF1809
2018-08-09,3295.8,3409.4,3288.6,3386.0,27848,0.0,IF1809
2018-08-10,3389.8,3416.6,3368.8,3397.0,21525,0.0,IF1809
2018-08-13,3365.0,3401.6,3321.6,3382.2,24384,0.0,IF1809
2018-08-14,3385.8,3390.0,3344.4,3369.6,22897,0.0,IF1809
2018-08-15,3366.6,3369.2,3277.4,3284.4,20543,0.0,IF1809
2018-08-16,3247.2,3325.0,3225.6,3271.4,17613,0.0,IF1809
2018-08-17,3287.2,3294.6,3190.0,3202.2,27285,0.0,IF1809
2018-08-20,3213.4,3256.2,3199.2,3251.0,30369,0.0,IF1809
2018-08-21,3257.0,3330.0,3251.0,3301.0,30229,0.0,IF1809
2018-08-22,3301.4,3306.0,3280.2,3300.2,22702,0.0,IF1809
2018-08-23,3305.0,3333.6,3261.6,3302.2,32451,0.0,IF1809
2018-08-24,3292.0,3346.2,3273.0,3309.8,29788,0.0,IF1809
2018-08-27,3330.0,3399.6,3327.0,3397.8,27584,0.0,IF1809
2018-08-28,3403.2,3413.0,3379.2,3387.0,21742,0.0,IF1809
2018-08-29,3382.0,3388.8,3366.0,3379.8,19949,0.0,IF1809
2018-08-30,3381.2,3394.6,3336.0,3343.0,23152,0.0,IF1809
2018-08-31,3325.0,3353.0,3297.0,3321.2,28015,0.0,IF1809
2018-09-03,3310.2,3319.8,3276.0,3310.4,24832,0.0,IF1809
2018-09-04,3314.0,3372.8,3298.2,3357.2,29100,0.0,IF1809
2018-09-05,3344.6,3348.0,3277.8,3277.8,27755,0.0,IF1809
2018-09-06,3275.2,3307.2,3241.4,3248.6,27959,0.0,IF1809
2018-09-07,3267.0,3316.4,3237.0,3273.2,30881,0.0,IF1809
2018-09-10,3267.8,3274.4,3220.0,3227.0,24926,0.0,IF1809
2018-09-11,3228.6,3247.4,3203.2,3219.0,26259,0.0,IF1809
2018-09-12,3212.8,3227.4,3191.0,3196.4,26701,0.0,IF1809
2018-09-13,3244.8,3255.8,3194.4,3238.4,31756,0.0,IF1809
2018-09-14,3244.4,3253.0,3227.4,3240.6,25231,0.0,IF1809
2018-09-17,3218.8,3228.4,3199.2,3207.2,22687,0.0,IF1809
2018-09-18,3205.8,3282.4,3197.0,3273.4,32124,0.0,IF1809
2018-09-19,3270.6,3344.4,3267.0,3311.0,27045,0.0,IF1809
2018-09-20,3316.6,3338.0,3311.0,3315.0,15649,0.0,IF1809
2018-09-21,3323.0,3428.8,3312.2,3428.2,30210,0.0,IF1809
2018-09-25,3393.4,3401.6,3368.4,3389.2,23250,0.0,IF1812
2018-09-26,3405.6,3459.6,3390.4,3422.2,30506,0.0,IF1812
2018-09-27,3417.4,3428.8,3400.8,3415.8,24135,0.0,IF1812
2018-09-28,3428.0,3457.4,3417.0,3448.8,26045,0.0,IF1812
2018-10-08,3367.0,3376.0,3282.2,3288.8,27383,0.0,IF1812
2018-10-09,3293.8,3314.0,3277.4,3287.0,24649,0.0,IF1812
2018-10-10,3298.4,3323.0,3256.4,3289.0,27923,0.0,IF1812
2018-10-11,3187.2,3217.2,3092.8,3106.8,34394,0.0,IF1812
2018-10-12,3127.8,3188.8,3101.0,3169.0,32050,0.0,IF1812
2018-10-15,3169.0,3186.0,3116.2,3122.4,26237,0.0,IF1812
2018-10-16,3135.6,3172.2,3095.0,3110.2,30376,0.0,IF1812
2018-10-17,3156.8,3160.0,3068.0,3121.0,31785,0.0,IF1812
2018-10-18,3104.8,3107.8,3047.0,3048.0,20682,0.0,IF1812
2018-10-19,3030.0,3110.0,3023.6,3108.2,11573,0.0,IF1812
2018-10-22,3160.0,3307.4,3160.0,3288.4,37613,0.0,IF1812
2018-10-23,3282.8,3287.0,3161.2,3180.2,35580,0.0,IF1812
2018-10-24,3180.2,3256.8,3174.0,3186.2,37998,0.0,IF1812
2018-10-25,3115.4,3209.0,3104.0,3203.6,38611,0.0,IF1812
2018-10-26,3211.0,3231.8,3145.2,3165.8,35041,0.0,IF1812
2018-10-29,3169.2,3179.6,3054.8,3077.0,31613,0.0,IF1812
2018-10-30,3078.2,3155.0,3058.2,3113.0,38804,0.0,IF1812
2018-10-31,3124.8,3182.2,3111.0,3151.0,34029,0.0,IF1812
2018-11-01,3199.0,3229.8,3170.2,3174.6,35244,0.0,IF1812
2018-11-02,3264.8,3307.8,3227.6,3306.6,40365,0.0,IF1812
2018-11-05,3276.8,3286.2,3228.0,3262.6,31219,0.0,IF1812
2018-11-06,3259.4,3261.4,3212.2,3245.0,28624,0.0,IF1812
2018-11-07,3253.8,3280.6,3207.0,3214.4,35367,0.0,IF1812
2018-11-08,3250.0,3257.6,3205.0,3215.2,31807,0.0,IF1812
2018-11-09,3194.6,3198.8,3167.2,3169.8,27444,0.0,IF1812
2018-11-12,3169.8,3213.0,3160.0,3204.0,28674,0.0,IF1812
2018-11-13,3165.8,3264.0,3163.4,3237.2,32672,0.0,IF1812
2018-11-14,3236.0,3242.8,3193.4,3204.4,25784,0.0,IF1812
2018-11-15,3208.2,3246.4,3201.0,3241.2,17794,0.0,IF1812
2018-11-16,3249.8,3294.6,3225.2,3259.8,36929,0.0,IF1812
2018-11-19,3268.6,3297.2,3253.8,3296.4,34137,0.0,IF1812
2018-11-20,3277.4,3281.6,3211.2,3223.4,35621,0.0,IF1812
2018-11-21,3191.4,3235.6,3190.8,3222.0,31928,0.0,IF1812
2018-11-22,3232.0,3233.8,3189.2,3212.0,30915,0.0,IF1812
2018-11-23,3205.4,3209.6,3132.0,3136.2,33605,0.0,IF1812
2018-11-26,3145.0,3163.8,3119.2,3130.4,31067,0.0,IF1812
2018-11-27,3141.4,3154.6,3112.6,3126.6,29699,0.0,IF1812
2018-11-28,3128.8,3179.6,3118.8,3171.4,34397,0.0,IF1812
2018-11-29,3192.4,3197.0,3130.2,3138.6,33092,0.0,IF1812
2018-11-30,3136.6,3180.4,3131.4,3168.0,35037,0.0,IF1812
2018-12-03,3265.0,3286.6,3232.4,3259.2,45072,0.0,IF1812
2018-12-04,3252.0,3274.6,3246.0,3270.0,42703,0.0,IF1812
2018-12-05,3232.4,3276.0,3231.4,3253.8,48957,0.0,IF1812
2018-12-06,3220.0,3225.8,3180.6,3187.8,48560,0.0,IF1812
2018-12-07,3196.8,3199.0,3179.0,3179.6,34120,0.0,IF1812
2018-12-10,3160.2,3174.8,3136.4,3148.6,39260,0.0,IF1812
2018-12-11,3154.8,3166.8,3144.0,3164.6,34433,0.0,IF1812
2018-12-12,3180.2,3186.0,3162.0,3172.4,40437,0.0,IF1812
2018-12-13,3179.0,3242.6,3173.4,3222.8,50708,0.0,IF1812
2018-12-14,3211.0,3215.4,3166.6,3169.4,42439,0.0,IF1812
2018-12-17,3172.0,3176.6,3142.2,3167.8,41877,0.0,IF1812
2018-12-18,3151.2,3176.0,3111.6,3128.4,47818,0.0,IF1812
2018-12-19,3134.2,3137.8,3088.4,3091.8,37440,0.0,IF1812
2018-12-20,3098.6,3103.8,3046.8,3073.2,30021,0.0,IF1812
2018-12-21,3068.0,3069.4,3004.2,3034.2,51259,0.0,IF1812
2018-12-24,3020.4,3045.0,3007.2,3037.0,44877,0.0,IF1903
2018-12-25,3006.8,3035.8,2953.8,3018.0,59022,0.0,IF1903
2018-12-26,3017.2,3030.0,2988.6,3005.0,44096,0.0,IF1903
2018-12-27,3043.8,3049.0,2988.4,2995.8,50943,0.0,IF1903
2018-12-28,3002.6,3035.2,2993.0,2996.0,52740,0.0,IF1903
2019-01-02,3012.4,3015.0,2948.8,2962.2,45964,0.0,IF1903
2019-01-03,2958.6,3006.0,2951.6,2962.6,52089,0.0,IF1903
2019-01-04,2948.2,3041.4,2942.2,3041.4,64837,0.0,IF1903
2019-01-07,3051.0,3064.0,3033.8,3047.2,52600,0.0,IF1903
2019-01-08,3047.0,3055.0,3037.4,3050.6,39248,0.0,IF1903
2019-01-09,3070.0,3125.6,3066.2,3072.0,58480,0.0,IF1903
2019-01-10,3069.0,3098.2,3057.2,3075.6,50060,0.0,IF1903
2019-01-11,3085.0,3109.6,3071.0,3099.2,52252,0.0,IF1903
2019-01-14,3056.0,3101.8,3056.0,3070.8,39096,0.0,IF1903
2019-01-15,3077.0,3134.6,3070.0,3130.0,51966,0.0,IF1903
2019-01-16,3126.2,3135.0,3115.2,3129.4,38639,0.0,IF1903
2019-01-17,3135.0,3147.8,3110.8,3114.6,32618,0.0,IF1903
2019-01-18,3126.4,3160.0,3124.0,3158.2,14637,0.0,IF1903
2019-01-21,3174.8,3207.6,3172.6,3186.6,42681,0.0,IF1903
2019-01-22,3182.0,3184.6,3138.6,3147.2,38843,0.0,IF1903
2019-01-23,3147.0,3166.0,3131.4,3138.4,41315,0.0,IF1903
2019-01-24,3148.2,3173.6,3122.8,3164.4,47106,0.0,IF1903
2019-01-25,3170.0,3211.0,3170.0,3188.8,46529,0.0,IF1903
2019-01-28,3208.0,3238.2,3176.4,3185.2,45013,0.0,IF1903
2019-01-29,3182.2,3212.2,3157.2,3200.0,49092,0.0,IF1903
2019-01-30,3183.4,3209.8,3177.0,3178.6,40444,0.0,IF1903
2019-01-31,3189.8,3224.2,3185.4,3207.4,44828,0.0,IF1903
2019-02-01,3231.2,3262.4,3207.8,3261.4,39912,0.0,IF1903
2019-02-11,3250.0,3311.4,3247.2,3305.6,35804,0.0,IF1903
2019-02-12,3303.8,3335.0,3300.2,3325.0,36773,0.0,IF1903
2019-02-13,3327.0,3417.8,3327.0,3397.4,39528,0.0,IF1903
2019-02-14,3397.0,3417.8,3386.4,3402.4,24387,0.0,IF1903
2019-02-15,3406.8,3408.2,3346.4,3352.6,51820,0.0,IF1903
2019-02-18,3379.0,3454.0,3379.0,3447.4,59393,0.0,IF1903
2019-02-19,3456.0,3484.0,3421.2,3438.0,67661,0.0,IF1903
2019-02-20,3454.8,3467.0,3427.0,3449.6,58697,0.0,IF1903
2019-02-21,3447.8,3503.4,3430.0,3448.0,77478,0.0,IF1903
2019-02-22,3447.2,3540.0,3421.6,3539.8,76687,0.0,IF1903
2019-02-25,3584.4,3801.8,3573.2,3800.2,104191,0.0,IF1903
2019-02-26,3788.6,3789.0,3687.6,3701.8,97918,0.0,IF1903
2019-02-27,3713.0,3741.6,3646.8,3685.2,89697,0.0,IF1903
2019-02-28,3681.8,3709.6,3664.2,3677.4,74602,0.0,IF1903
2019-03-01,3707.2,3760.0,3674.2,3750.0,90486,0.0,IF1903
2019-03-04,3780.0,3893.0,3766.8,3786.8,105952,0.0,IF1903
2019-03-05,3789.6,3830.0,3782.0,3822.8,81880,0.0,IF1903
2019-03-06,3829.4,3864.4,3784.4,3846.6,93142,0.0,IF1903
2019-03-07,3835.6,3853.6,3775.0,3808.8,95875,0.0,IF1903
2019-03-08,3720.0,3776.0,3662.6,3673.2,102152,0.0,IF1903
2019-03-11,3691.2,3737.2,3662.6,3721.0,80228,0.0,IF1903
2019-03-12,3753.0,3808.0,3721.0,3747.4,86115,0.0,IF1903
2019-03-13,3750.4,3758.2,3698.6,3720.8,77651,0.0,IF1903
2019-03-14,3711.0,3746.0,3682.0,3699.0,50213,0.0,IF1903
2019-03-15,3719.8,3789.8,3718.0,3741.2,22828,0.0,IF1903
2019-03-18,3760.8,3871.4,3741.6,3868.2,87041,0.0,IF1906
2019-03-19,3868.6,3877.6,3822.2,3836.0,72405,0.0,IF1906
2019-03-20,3826.6,3863.0,3795.0,3837.4,83550,0.0,IF1906
2019-03-21,3851.4,3869.8,3823.6,3830.0,88303,0.0,IF1906
2019-03-22,3838.0,3851.8,3782.2,3843.4,84997,0.0,IF1906
2019-03-25,3785.0,3808.0,3733.2,3740.8,81930,0.0,IF1906
2019-03-26,3765.2,3769.4,3685.8,3709.0,75545,0.0,IF1906
2019-03-27,3721.0,3749.6,3713.2,3730.0,71377,0.0,IF1906
2019-03-28,3716.0,3748.0,3703.0,3721.8,66848,0.0,IF1906
2019-03-29,3732.8,3895.6,3732.8,3876.2,90543,0.0,IF1906
2019-04-01,3915.0,3988.8,3914.2,3982.0,76725,0.0,IF1906
2019-04-02,4000.0,4002.0,3958.6,3971.2,58191,0.0,IF1906
2019-04-03,3951.0,4048.0,3949.8,4030.8,72143,0.0,IF1906
2019-04-04,4048.8,4091.0,4023.4,4085.6,81886,0.0,IF1906
2019-04-08,4125.0,4135.0,4018.2,4052.2,83340,0.0,IF1906
2019-04-09,4059.0,4097.0,4041.2,4081.6,72053,0.0,IF1906
2019-04-10,4068.0,4127.0,4036.0,4089.6,81323,0.0,IF1906
2019-04-11,4090.0,4104.4,3987.4,4013.0,84743,0.0,IF1906
2019-04-12,4009.0,4016.4,3969.0,3996.8,71594,0.0,IF1906
2019-04-15,4059.0,4091.6,3960.0,3967.8,86958,0.0,IF1906
2019-04-16,3960.2,4094.0,3951.2,4093.0,78483,0.0,IF1906
2019-04-17,4080.2,4111.4,4056.4,4080.6,65274,0.0,IF1906
2019-04-18,4081.8,4093.8,4058.4,4070.6,37967,0.0,IF1906
2019-04-19,4085.0,4140.6,4035.8,4130.2,81562,0.0,IF1906
2019-04-22,4130.0,4134.4,3993.6,4020.2,101759,0.0,IF1906
2019-04-23,4013.8,4065.6,4005.2,4018.8,96721,0.0,IF1906
2019-04-24,4037.0,4044.0,3962.6,4025.0,104494,0.0,IF1906
2019-04-25,4015.4,4024.4,3945.2,3948.6,96784,0.0,IF1906
2019-04-26,3940.0,3955.8,3882.2,3891.4,108242,0.0,IF1906
2019-04-29,3905.0,3962.8,3888.0,3914.8,107414,0.0,IF1906
2019-04-30,3902.0,3929.6,3893.6,3913.8,86456,0.0,IF1906
2019-05-06,3776.8,3808.2,3623.4,3668.0,118222,0.0,IF1906
2019-05-07,3708.0,3743.4,3676.0,3714.4,109927,0.0,IF1906
2019-05-08,3655.4,3730.8,3651.4,3664.2,99313,0.0,IF1906
2019-05-09,3642.0,3661.4,3572.2,3597.6,112676,0.0,IF1906
2019-05-10,3651.4,3742.0,3564.4,3711.0,148150,0.0,IF1906
2019-05-13,3672.2,3691.8,3635.6,3657.2,270,0.0,IF1906
2019-05-14,3646.0,3686.4,3626.2,3638.6,320,0.0,IF1906
2019-05-15,3680.0,3744.6,3666.6,3715.2,294,0.0,IF1906
2019-05-16,3706.6,3740.0,3692.0,3732.8,55002,0.0,IF1906
2019-05-17,3713.0,3715.4,3597.4,3617.4,110521,0.0,IF1906
2019-05-20,3622.4,3625.6,3551.2,3587.8,118242,0.0,IF1906
2019-05-21,3597.8,3673.6,3590.8,3625.2,124865,0.0,IF1906
2019-05-22,3629.2,3642.0,3590.6,3622.0,100564,0.0,IF1906
2019-05-23,3603.6,3607.4,3545.8,3557.6,111869,0.0,IF1906
2019-05-24,3571.0,3606.0,3553.0,3569.4,111611,0.0,IF1906
2019-05-27,3574.2,3630.0,3525.0,3607.2,130273,0.0,IF1906
2019-05-28,3605.4,3658.4,3603.8,3626.0,110841,0.0,IF1906
2019-05-29,3614.8,3671.4,3608.2,3627.4,104406,0.0,IF1906
2019-05-30,3630.8,3632.0,3568.0,3619.4,112926,0.0,IF1906
2019-05-31,3613.2,3653.6,3591.0,3594.8,113056,0.0,IF1906
2019-06-03,3620.2,3661.6,3582.0,3613.8,126250,0.0,IF1906
2019-06-04,3613.0,3620.8,3565.6,3586.2,95593,0.0,IF1906
2019-06-05,3618.0,3623.0,3573.0,3574.6,103624,0.0,IF1906
2019-06-06,3578.0,3584.0,3542.6,3544.6,100327,0.0,IF1906
2019-06-10,3566.6,3615.6,3553.8,3591.8,103382,0.0,IF1906
2019-06-11,3601.2,3717.8,3600.8,3706.2,118180,0.0,IF1906
2019-06-12,3695.0,3699.6,3668.0,3676.0,79003,0.0,IF1906
2019-06-13,3679.0,3689.0,3635.0,3668.6,99316,0.0,IF1906
2019-06-14,3676.0,3692.4,3633.0,3645.0,79619,0.0,IF1906
2019-06-17,3647.0,3680.0,3635.2,3652.0,81126,0.0,IF1906
2019-06-18,3657.6,3673.8,3626.8,3661.2,88852,0.0,IF1906
2019-06-19,3761.0,3782.0,3710.2,3718.4,87232,0.0,IF1906
2019-06-20,3721.0,3868.0,3719.4,3821.6,71123,0.0,IF1906
2019-06-21,3826.0,3848.8,3793.8,3809.2,88069,0.0,IF1906
2019-06-24,3810.6,3828.4,3792.0,3814.0,73527,0.0,IF1909
2019-06-25,3810.0,3814.0,3725.6,3773.0,110837,0.0,IF1909
2019-06-26,3753.0,3788.0,3748.6,3769.0,72469,0.0,IF1909
2019-06-27,3782.0,3839.6,3780.4,3813.8,104429,0.0,IF1909
2019-06-28,3808.4,3817.6,3781.0,3817.6,87016,0.0,IF1909
2019-07-01,3893.0,3927.0,3866.0,3911.0,103948,0.0,IF1909
2019-07-02,3900.2,3919.2,3895.2,3913.0,62884,0.0,IF1909
2019-07-03,3900.0,3903.0,3866.2,3879.2,76993,0.0,IF1909
2019-07-04,3884.4,3895.8,3832.4,3855.8,82620,0.0,IF1909
2019-07-05,3857.0,3883.4,3844.0,3874.6,76528,0.0,IF1909
2019-07-08,3856.8,3856.8,3747.2,3780.0,103317,0.0,IF1909
2019-07-09,3788.8,3795.6,3756.0,3771.4,74406,0.0,IF1909
2019-07-10,3792.6,3797.0,3759.2,3772.6,64949,0.0,IF1909
2019-07-11,3793.0,3822.4,3753.2,3769.2,92533,0.0,IF1909
2019-07-12,3770.0,3817.6,3763.2,3799.8,94387,0.0,IF1909
2019-07-15,3778.0,3848.0,3731.6,3817.8,113914,0.0,IF1909
2019-07-16,3812.2,3827.0,3794.0,3803.4,67952,0.0,IF1909
2019-07-17,3790.0,3818.0,3774.2,3794.6,67149,0.0,IF1909
2019-07-18,3780.0,3790.8,3769.0,3770.6,50476,0.0,IF1909
2019-07-19,3787.0,3834.6,3787.0,3805.8,22998,0.0,IF1909
2019-07-22,3804.0,3813.8,3750.0,3769.2,89650,0.0,IF1909
2019-07-23,3780.2,3787.0,3763.0,3780.0,61911,0.0,IF1909
2019-07-24,3795.2,3843.8,3795.0,3810.0,83044,0.0,IF1909
2019-07-25,3815.0,3849.6,3807.2,3848.8,77855,0.0,IF1909
2019-07-26,3833.2,3862.6,3831.2,3851.8,64654,0.0,IF1909
2019-07-29,3848.0,3854.0,3827.4,3843.6,64476,0.0,IF1909
2019-07-30,3852.8,3888.8,3852.0,3861.4,74394,0.0,IF1909
2019-07-31,3848.0,3848.4,3824.4,3838.0,64208,0.0,IF1909
2019-08-01,3817.6,3829.6,3785.2,3798.4,69456,0.0,IF1909
2019-08-02,3720.0,3748.0,3711.6,3740.0,72705,0.0,IF1909
2019-08-05,3711.0,3724.0,3663.0,3667.0,84366,0.0,IF1909
2019-08-06,3607.4,3639.0,3572.8,3625.8,96925,0.0,IF1909
2019-08-07,3641.0,3643.8,3596.0,3598.2,66670,0.0,IF1909
2019-08-08,3633.4,3652.0,3619.4,3638.8,76072,0.0,IF1909
2019-08-09,3656.4,3658.8,3603.4,3621.6,67847,0.0,IF1909
2019-08-12,3640.0,3677.4,3626.6,3672.8,73600,0.0,IF1909
2019-08-13,3655.0,3664.8,3636.8,3652.2,60091,0.0,IF1909
2019-08-14,3698.0,3706.8,3671.4,3673.4,57209,0.0,IF1909
2019-08-15,3614.4,3698.4,3614.0,3688.4,47323,0.0,IF1909
2019-08-16,3678.0,3713.4,3658.2,3684.8,91313,0.0,IF1909
2019-08-19,3718.4,3787.4,3697.4,3783.4,108377,0.0,IF1909
2019-08-20,3772.4,3794.0,3771.0,3772.0,71017,0.0,IF1909
2019-08-21,3770.6,3782.8,3765.6,3775.0,56892,0.0,IF1909
2019-08-22,3783.2,3785.6,3758.6,3777.2,67974,0.0,IF1909
2019-08-23,3780.0,3824.0,3772.4,3805.2,94914,0.0,IF1909
2019-08-26,3755.4,3777.6,3744.0,3762.2,84692,0.0,IF1909
2019-08-27,3780.0,3850.8,3778.4,3803.4,112067,0.0,IF1909
2019-08-28,3812.8,3817.6,3786.0,3795.0,67796,0.0,IF1909
2019-08-29,3798.4,3800.2,3758.8,3782.2,81786,0.0,IF1909
2019-08-30,3807.6,3829.6,3766.0,3791.8,88595,0.0,IF1909
2019-09-02,3793.6,3858.0,3788.6,3832.6,87606,0.0,IF1909
2019-09-03,3839.8,3844.6,3823.0,3835.0,59650,0.0,IF1909
2019-09-04,3842.0,3888.8,3835.4,3888.0,94788,0.0,IF1909
2019-09-05,3914.8,3980.6,3914.0,3923.6,109117,0.0,IF1909
2019-09-06,3941.0,3958.0,3928.2,3958.0,77323,0.0,IF1909
2019-09-09,3980.0,3983.8,3952.6,3968.2,77803,0.0,IF1909
2019-09-10,3976.2,3978.0,3938.2,3960.6,67884,0.0,IF1909
2019-09-11,3969.0,3972.6,3926.0,3933.8,80275,0.0,IF1909
2019-09-12,3953.4,3987.6,3942.0,3976.8,72082,0.0,IF1909
2019-09-16,3976.8,3978.8,3938.6,3959.8,66673,0.0,IF1909
2019-09-17,3949.8,3951.8,3875.6,3888.4,77870,0.0,IF1909
2019-09-18,3903.4,3922.0,3898.6,3904.2,55124,0.0,IF1909
2019-09-19,3916.6,3925.0,3893.2,3925.0,44195,0.0,IF1909
2019-09-20,3930.6,3939.4,3922.0,3932.0,19946,0.0,IF1909
2019-09-23,3912.2,3913.0,3867.6,3894.8,70709,0.0,IF1912
2019-09-24,3902.0,3934.0,3889.2,3894.6,76051,0.0,IF1912
2019-09-25,3884.6,3894.0,3868.6,3869.6,66731,0.0,IF1912
2019-09-26,3885.0,3895.4,3841.8,3844.4,70645,0.0,IF1912
2019-09-27,3852.2,3864.2,3840.2,3855.8,51720,0.0,IF1912
2019-09-30,3850.0,3859.4,3792.6,3794.0,60415,0.0,IF1912
2019-10-08,3811.0,3855.8,3810.0,3828.0,60198,0.0,IF1912
2019-10-09,3811.0,3839.6,3795.6,3832.8,60233,0.0,IF1912
2019-10-10,3824.8,3871.2,3820.8,3863.8,64277,0.0,IF1912
2019-10-11,3875.8,3926.6,3857.2,3913.4,75644,0.0,IF1912
2019-10-14,3943.4,3988.6,3931.4,3945.2,77993,0.0,IF1912
2019-10-15,3943.0,3948.6,3931.0,3934.8,49238,0.0,IF1912
2019-10-16,3938.8,3968.4,3915.0,3917.8,63102,0.0,IF1912
2019-10-17,3925.6,3938.6,3913.0,3926.8,42843,0.0,IF1912
2019-10-18,3932.4,3944.8,3876.0,3880.6,19680,0.0,IF1912
2019-10-21,3856.6,3875.0,3847.0,3866.8,52376,0.0,IF1912
2019-10-22,3879.0,3892.4,3852.4,3878.8,61352,0.0,IF1912
2019-10-23,3874.0,3888.8,3843.0,3862.8,56407,0.0,IF1912
2019-10-24,3865.4,3884.8,3841.6,3870.4,65622,0.0,IF1912
2019-10-25,3864.0,3902.0,3837.2,3899.0,77655,0.0,IF1912
2019-10-28,3908.0,3930.0,3895.6,3919.0,67048,0.0,IF1912
2019-10-29,3920.4,3924.6,3903.6,3905.0,47765,0.0,IF1912
2019-10-30,3900.2,3906.0,3870.0,3877.0,61555,0.0,IF1912
2019-10-31,3891.6,3896.6,3865.0,3879.0,56173,0.0,IF1912
2019-11-01,3875.0,3960.0,3866.6,3959.4,82327,0.0,IF1912
2019-11-04,3969.8,3982.8,3960.2,3974.2,58904,0.0,IF1912
2019-11-05,3978.6,4039.8,3968.8,3996.4,80309,0.0,IF1912
2019-11-06,3999.0,4004.4,3969.4,3983.0,60617,0.0,IF1912
2019-11-07,3979.6,4014.0,3971.6,3990.2,68449,0.0,IF1912
2019-11-08,4015.4,4021.8,3967.2,3968.8,67445,0.0,IF1912
2019-11-11,3940.0,3945.8,3894.0,3906.6,60327,0.0,IF1912
2019-11-12,3913.0,3920.6,3876.8,3897.6,61805,0.0,IF1912
2019-11-13,3891.0,3905.8,3880.6,3900.0,51375,0.0,IF1912
2019-11-14,3906.4,3915.6,3891.8,3900.0,39426,0.0,IF1912
2019-11-15,3902.8,3915.0,3871.2,3879.0,71712,0.0,IF1912
2019-11-18,3877.6,3919.6,3867.0,3908.8,71902,0.0,IF1912
2019-11-19,3904.6,3953.6,3902.2,3953.6,70905,0.0,IF1912
2019-11-20,3941.8,3947.4,3896.6,3907.8,64929,0.0,IF1912
2019-11-21,3890.2,3906.6,3870.2,3888.4,67135,0.0,IF1912
2019-11-22,3901.0,3928.8,3828.2,3839.6,99420,0.0,IF1912
2019-11-25,3853.6,3877.8,3842.2,3873.4,67136,0.0,IF1912
2019-11-26,3890.0,3896.8,3860.8,3875.8,74863,0.0,IF1912
2019-11-27,3873.0,3894.6,3854.8,3878.8,69213,0.0,IF1912
2019-11-28,3874.8,3893.0,3856.2,3868.6,63075,0.0,IF1912
2019-11-29,3861.0,3872.0,3808.0,3827.4,83770,0.0,IF1912
2019-12-02,3842.4,3854.8,3828.2,3838.0,57742,0.0,IF1912
2019-12-03,3828.6,3858.0,3812.0,3856.6,64798,0.0,IF1912
2019-12-04,3842.2,3854.8,3829.2,3852.4,61308,0.0,IF1912
2019-12-05,3864.0,3893.0,3861.4,3880.0,79769,0.0,IF1912
2019-12-06,3884.0,3910.6,3881.8,3909.6,64097,0.0,IF1912
2019-12-09,3915.8,3917.8,3888.6,3900.4,61481,0.0,IF1912
2019-12-10,3889.4,3910.0,3888.0,3903.0,53436,0.0,IF1912
2019-12-11,3910.0,3913.6,3892.0,3909.2,59544,0.0,IF1912
2019-12-12,3915.0,3915.8,3894.0,3895.4,50172,0.0,IF1912
2019-12-13,3930.0,3988.0,3929.0,3979.6,79140,0.0,IF1912
2019-12-16,3969.0,3994.4,3960.4,3988.0,60507,0.0,IF1912
2019-12-17,3991.6,4081.0,3987.2,4048.2,80657,0.0,IF1912
2019-12-18,4049.6,4068.0,4032.0,4038.4,55304,0.0,IF1912
2019-12-19,4038.0,4043.0,4019.0,4028.8,37220,0.0,IF1912
2019-12-20,4054.0,4068.8,4034.0,4035.0,62066,0.0,IF1912
2019-12-23,4031.0,4053.0,3972.6,3979.4,73788,0.0,IF2003
2019-12-24,3990.0,4008.6,3977.4,3998.4,48197,0.0,IF2003
2019-12-25,3996.0,4011.2,3982.4,4002.8,57465,0.0,IF2003
